registrar_id,hostname,ip,timestamp,gmail_proxy
310,,69.2.21.12,2016-10-31 14:26:53.302,FALSE
310,,69.2.21.12,2016-10-31 14:27:33.720,FALSE
310,,69.2.21.12,2016-10-31 14:27:38.383,FALSE
310,,69.2.21.12,2016-10-31 14:27:43.603,FALSE
310,,69.2.21.12,2016-10-31 14:29:18.497,FALSE
310,,69.2.21.12,2016-10-31 14:29:29.026,FALSE
310,,69.2.21.12,2016-10-31 14:45:26.890,FALSE
310,,69.2.21.12,2016-10-31 14:59:48.383,FALSE
310,,69.2.21.12,2016-10-31 14:59:49.202,FALSE
310,,2600:1007:b020:302d:1fc:2ce3:3f7b:ffb6,2016-10-31 16:06:39.157,FALSE
310,,2600:1007:b111:2d15:513c:4495:b643:d39b,2016-10-31 16:09:27.631,FALSE
310,,2600:1007:b111:2d15:513c:4495:b643:d39b,2016-10-31 16:09:30.210,FALSE
310,,69.2.21.12,2016-10-31 16:38:32.164,FALSE
310,,69.2.21.12,2016-10-31 16:55:59.271,FALSE
310,,2600:1007:b020:302d:1fc:2ce3:3f7b:ffb6,2016-10-31 19:11:41.582,FALSE
310,,69.2.21.12,2016-10-31 19:56:27.589,FALSE
310,,69.2.21.12,2016-11-01 11:58:42.953,FALSE
310,,69.2.21.12,2016-11-01 14:12:52.552,FALSE
6168,,162.246.5.122,2016-11-01 11:57:25.306,FALSE
6168,,162.246.5.122,2016-11-01 12:00:05.444,FALSE
7721,google-proxy-66-102-6-72.google.com.,66.102.6.72,2016-11-01 12:05:18.306,TRUE
7975,mail0.ess.barracuda.com.,64.235.153.11,2016-10-31 15:02:12.604,FALSE
7975,mail0.ess.barracuda.com.,98.103.182.94,2016-10-31 16:06:20.372,FALSE
7975,mail0.ess.barracuda.com.,98.103.182.94,2016-10-31 16:06:21.013,FALSE
7975,mail0.ess.barracuda.com.,98.103.182.94,2016-10-31 16:08:34.105,FALSE
7975,mail0.ess.barracuda.com.,98.103.182.94,2016-11-01 12:09:19.264,FALSE
7975,mail0.ess.barracuda.com.,98.103.182.94,2016-11-04 13:34:53.191,FALSE
7975,mail0.ess.barracuda.com.,98.103.182.94,2016-11-04 13:35:25.528,FALSE
5,google-proxy-66-102-8-196.google.com.,66.102.8.196,2016-11-01 12:11:49.508,TRUE
5,google-proxy-66-102-8-196.google.com.,66.249.88.153,2016-11-04 14:45:20.671,TRUE
9783,24-213-19-178.static.mrqt.mi.charter.com.,24.213.19.178,2016-10-31 14:48:36.425,FALSE
9783,24-213-19-178.static.mrqt.mi.charter.com.,24.213.19.178,2016-11-01 12:12:09.728,FALSE
8349,,2601:188:c303:b0f0:4109:9a1f:ea72:6804,2016-10-31 15:02:54.543,FALSE
8349,,2601:188:c301:14d0:94d9:7444:b4f6:9d40,2016-10-31 18:51:06.551,FALSE
8349,,72.71.207.234,2016-11-01 12:15:13.179,FALSE
8349,,23.30.128.113,2016-11-01 16:07:09.058,FALSE
6532,ip227-55-204-205.static.ctstelecom.net.,205.204.55.227,2016-10-31 13:52:36.333,FALSE
6532,ip227-55-204-205.static.ctstelecom.net.,205.204.55.227,2016-10-31 13:52:37.039,FALSE
6532,ip227-55-204-205.static.ctstelecom.net.,205.204.55.227,2016-10-31 15:52:30.425,FALSE
6532,ip227-55-204-205.static.ctstelecom.net.,205.204.55.227,2016-10-31 16:23:08.956,FALSE
6532,ip227-55-204-205.static.ctstelecom.net.,205.204.55.227,2016-11-01 12:15:34.533,FALSE
5935,google-proxy-66-102-8-196.google.com.,66.102.8.196,2016-10-31 20:39:23.394,TRUE
5935,google-proxy-66-102-8-196.google.com.,66.102.8.200,2016-11-01 12:19:43.125,TRUE
5935,google-proxy-66-102-8-196.google.com.,66.249.88.153,2016-11-03 11:55:56.143,TRUE
499,,74.112.112.202,2016-10-31 13:55:48.520,FALSE
499,,74.112.112.202,2016-10-31 19:56:32.047,FALSE
499,,74.112.112.202,2016-11-01 12:21:59.479,FALSE
499,,74.112.112.202,2016-11-01 12:24:38.145,FALSE
499,,74.112.112.202,2016-11-02 12:31:29.543,FALSE
499,,74.112.112.202,2016-11-03 15:27:55.112,FALSE
499,,74.112.112.202,2016-11-03 15:45:04.852,FALSE
2023,97-85-10-125.dhcp.bycy.mi.charter.com.,97.85.10.125,2016-11-01 12:25:36.897,FALSE
5963,vpn.mcd911.net.,207.74.54.2,2016-10-31 14:03:22.072,FALSE
5963,vpn.mcd911.net.,207.74.54.2,2016-10-31 14:03:22.101,FALSE
5963,vpn.mcd911.net.,207.74.54.2,2016-10-31 14:06:11.738,FALSE
5963,vpn.mcd911.net.,207.74.54.2,2016-10-31 14:06:11.739,FALSE
5963,vpn.mcd911.net.,207.74.54.2,2016-11-01 12:25:49.980,FALSE
5963,vpn.mcd911.net.,207.74.54.2,2016-11-01 12:25:49.981,FALSE
5963,vpn.mcd911.net.,207.74.54.2,2016-11-01 12:26:36.956,FALSE
1409,fl-69-69-233-145.sta.embarqhsd.net.,69.69.233.145,2016-10-31 15:20:34.356,FALSE
1409,fl-69-69-233-145.sta.embarqhsd.net.,64.45.234.225,2016-10-31 17:01:44.033,FALSE
1409,fl-69-69-233-145.sta.embarqhsd.net.,64.45.234.225,2016-10-31 19:55:34.191,FALSE
1409,fl-69-69-233-145.sta.embarqhsd.net.,64.45.234.225,2016-10-31 21:16:41.925,FALSE
1409,fl-69-69-233-145.sta.embarqhsd.net.,64.45.234.225,2016-10-31 21:16:42.947,FALSE
1409,fl-69-69-233-145.sta.embarqhsd.net.,64.45.234.225,2016-10-31 21:16:43.134,FALSE
1409,fl-69-69-233-145.sta.embarqhsd.net.,64.45.234.225,2016-10-31 21:16:43.140,FALSE
1409,fl-69-69-233-145.sta.embarqhsd.net.,67.233.157.104,2016-11-01 08:07:23.016,FALSE
1409,fl-69-69-233-145.sta.embarqhsd.net.,64.45.234.225,2016-11-01 12:28:18.468,FALSE
1409,fl-69-69-233-145.sta.embarqhsd.net.,64.45.234.225,2016-11-01 12:28:21.383,FALSE
1409,fl-69-69-233-145.sta.embarqhsd.net.,64.45.234.225,2016-11-01 20:45:15.093,FALSE
1409,fl-69-69-233-145.sta.embarqhsd.net.,64.45.234.225,2016-11-04 13:01:37.054,FALSE
5816,divide2.co.routt.co.us.,204.10.252.173,2016-10-31 23:12:54.185,FALSE
5816,divide2.co.routt.co.us.,204.10.252.173,2016-10-31 23:12:54.952,FALSE
5816,divide2.co.routt.co.us.,204.10.252.173,2016-11-01 12:29:10.388,FALSE
5816,divide2.co.routt.co.us.,204.10.252.173,2016-11-01 12:49:55.305,FALSE
3852,google-proxy-66-102-8-196.google.com.,66.102.8.196,2016-11-01 12:29:36.252,TRUE
6962,ip102-253-136-64.static.ctstelecom.net.,64.136.253.102,2016-10-31 13:50:02.016,FALSE
6962,ip102-253-136-64.static.ctstelecom.net.,64.136.253.102,2016-10-31 13:50:03.018,FALSE
6962,ip102-253-136-64.static.ctstelecom.net.,64.136.253.102,2016-10-31 14:16:07.135,FALSE
6962,ip102-253-136-64.static.ctstelecom.net.,64.136.253.102,2016-10-31 14:16:07.137,FALSE
6962,ip102-253-136-64.static.ctstelecom.net.,64.136.253.102,2016-10-31 14:18:21.771,FALSE
6962,ip102-253-136-64.static.ctstelecom.net.,136.181.195.46,2016-10-31 15:34:21.778,FALSE
6962,ip102-253-136-64.static.ctstelecom.net.,136.181.195.36,2016-10-31 16:47:19.441,FALSE
6962,ip102-253-136-64.static.ctstelecom.net.,136.181.195.36,2016-10-31 16:47:19.585,FALSE
6962,ip102-253-136-64.static.ctstelecom.net.,136.181.195.4,2016-10-31 18:15:49.225,FALSE
6962,ip102-253-136-64.static.ctstelecom.net.,136.181.195.4,2016-10-31 18:15:51.169,FALSE
6962,ip102-253-136-64.static.ctstelecom.net.,2600:1:915d:1d34:70ec:cc06:3962:3291,2016-11-01 12:31:50.633,FALSE
8303,google-proxy-66-102-8-196.google.com.,66.102.8.196,2016-10-31 18:32:05.925,TRUE
8303,google-proxy-66-102-8-196.google.com.,66.189.122.146,2016-11-01 12:32:39.205,TRUE
986,64-233-133-60.ritternet.com.,64.233.133.60,2016-11-01 12:32:42.975,FALSE
8681,24-231-158-230.static.trcy.mi.charter.com.,24.231.158.230,2016-11-01 12:35:08.189,FALSE
8681,24-231-158-230.static.trcy.mi.charter.com.,24.231.158.230,2016-11-01 12:35:09.081,FALSE
4131,google-proxy-66-249-80-6.google.com.,66.249.80.6,2016-10-31 15:17:02.764,TRUE
4131,google-proxy-66-249-80-6.google.com.,96.91.161.217,2016-11-01 12:35:50.187,TRUE
4131,google-proxy-66-249-80-6.google.com.,96.91.161.217,2016-11-01 12:35:50.452,TRUE
4723,,216.226.180.40,2016-11-01 12:37:45.629,FALSE
2123,h69-21-105-4.clevwi.dsl.dynamic.tds.net.,69.21.105.4,2016-10-31 17:08:31.148,FALSE
2123,h69-21-105-4.clevwi.dsl.dynamic.tds.net.,69.21.105.4,2016-10-31 17:08:39.409,FALSE
2123,h69-21-105-4.clevwi.dsl.dynamic.tds.net.,69.21.105.4,2016-10-31 17:10:01.794,FALSE
2123,h69-21-105-4.clevwi.dsl.dynamic.tds.net.,69.21.105.4,2016-10-31 17:10:01.795,FALSE
2123,h69-21-105-4.clevwi.dsl.dynamic.tds.net.,69.21.105.4,2016-11-01 12:38:13.140,FALSE
2123,h69-21-105-4.clevwi.dsl.dynamic.tds.net.,69.21.105.4,2016-11-04 15:32:36.580,FALSE
6626,rrcs-70-60-225-238.midsouth.biz.rr.com.,70.60.225.238,2016-10-31 14:31:41.957,FALSE
6626,rrcs-70-60-225-238.midsouth.biz.rr.com.,70.60.225.238,2016-10-31 14:31:42.200,FALSE
6626,rrcs-70-60-225-238.midsouth.biz.rr.com.,70.60.225.238,2016-10-31 14:31:44.007,FALSE
6626,rrcs-70-60-225-238.midsouth.biz.rr.com.,70.60.225.238,2016-10-31 14:31:44.011,FALSE
6626,rrcs-70-60-225-238.midsouth.biz.rr.com.,70.60.225.238,2016-10-31 14:40:58.784,FALSE
6626,rrcs-70-60-225-238.midsouth.biz.rr.com.,70.60.225.238,2016-10-31 14:41:04.233,FALSE
6626,rrcs-70-60-225-238.midsouth.biz.rr.com.,70.60.225.238,2016-10-31 20:02:29.410,FALSE
6626,rrcs-70-60-225-238.midsouth.biz.rr.com.,70.60.225.238,2016-11-01 11:47:48.793,FALSE
6626,rrcs-70-60-225-238.midsouth.biz.rr.com.,70.60.225.238,2016-11-01 11:48:11.091,FALSE
6626,rrcs-70-60-225-238.midsouth.biz.rr.com.,70.60.225.238,2016-11-01 12:38:32.629,FALSE
6626,rrcs-70-60-225-238.midsouth.biz.rr.com.,70.60.225.238,2016-11-03 11:43:28.476,FALSE
1328,mail.cityofpeshtigo.us.,98.100.224.34,2016-10-31 15:35:08.317,FALSE
1328,mail.cityofpeshtigo.us.,98.100.224.34,2016-10-31 15:35:08.317,FALSE
1328,mail.cityofpeshtigo.us.,98.100.224.34,2016-10-31 15:38:40.108,FALSE
1328,mail.cityofpeshtigo.us.,98.100.224.34,2016-10-31 15:38:42.397,FALSE
1328,mail.cityofpeshtigo.us.,98.100.224.34,2016-10-31 15:38:42.468,FALSE
1328,mail.cityofpeshtigo.us.,98.100.224.34,2016-10-31 15:38:44.398,FALSE
1328,mail.cityofpeshtigo.us.,98.100.224.34,2016-10-31 15:38:44.449,FALSE
1328,mail.cityofpeshtigo.us.,98.100.224.34,2016-10-31 15:38:45.826,FALSE
1328,mail.cityofpeshtigo.us.,98.100.224.34,2016-11-01 12:34:48.381,FALSE
1328,mail.cityofpeshtigo.us.,98.100.224.34,2016-11-01 12:35:00.981,FALSE
1328,mail.cityofpeshtigo.us.,98.100.224.34,2016-11-01 12:40:52.301,FALSE
1289,,170.94.105.254,2016-11-01 12:45:00.556,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 14:51:28.324,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 14:51:28.645,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 15:02:14.356,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 15:13:29.658,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 15:13:50.755,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 15:42:18.092,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 17:09:00.806,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 17:12:23.570,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 17:13:04.414,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 17:32:58.257,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,107.77.196.199,2016-10-31 20:58:38.542,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 22:52:39.984,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 22:55:54.367,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 22:56:23.451,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 22:57:44.913,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 23:03:27.348,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-10-31 23:04:51.185,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-11-01 12:45:45.655,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-11-01 12:46:16.098,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-11-01 14:11:04.189,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-11-01 14:11:15.348,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-11-01 14:33:39.263,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-11-01 14:34:58.398,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-11-01 15:21:33.035,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-11-01 15:25:37.760,FALSE
2434,207-191-197-65.cpe.imoncommunications.net.,207.191.197.65,2016-11-01 22:52:00.961,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,71.89.141.2,2016-10-31 14:49:56.742,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,71.89.141.2,2016-10-31 14:49:56.742,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,66.249.80.4,2016-10-31 15:47:22.784,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,66.249.80.6,2016-10-31 15:51:48.401,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,50.105.78.239,2016-10-31 16:12:15.528,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,50.105.78.239,2016-10-31 16:12:16.290,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,66.87.114.95,2016-10-31 16:17:59.536,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,71.89.141.2,2016-10-31 16:21:10.500,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,71.81.105.14,2016-10-31 16:40:38.154,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,71.89.141.2,2016-10-31 16:50:33.320,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,71.89.141.2,2016-10-31 16:51:02.987,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,71.89.141.2,2016-10-31 16:51:34.760,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,71.89.141.2,2016-10-31 16:51:44.452,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,69.36.53.225,2016-10-31 16:54:11.201,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,66.87.114.208,2016-10-31 17:24:40.847,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,24.236.251.166,2016-10-31 18:42:25.138,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,66.102.6.76,2016-10-31 20:45:17.753,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,2600:1007:b029:7d59:18c2:670a:2f28:81e9,2016-10-31 21:11:02.005,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,2600:1007:b007:e8df:3d8f:6a25:7a14:1a97,2016-11-01 01:35:57.583,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,2600:1007:b007:e8df:3d8f:6a25:7a14:1a97,2016-11-01 01:35:58.193,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,66.102.6.72,2016-11-01 12:49:18.914,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,50.127.251.133,2016-11-01 12:49:42.456,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,50.127.251.133,2016-11-01 12:49:53.598,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,71.81.105.14,2016-11-01 13:34:28.811,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,2600:1007:b007:e8df:3d8f:6a25:7a14:1a97,2016-11-01 14:03:00.376,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,2600:1007:b007:e8df:3d8f:6a25:7a14:1a97,2016-11-01 14:03:00.218,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,70.194.19.134,2016-11-01 20:02:02.128,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,2600:1007:b00e:2ad0:6dae:edac:2f2a:5ec0,2016-11-01 20:02:03.098,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,69.36.53.38,2016-11-02 14:38:03.418,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,69.36.53.38,2016-11-02 14:38:38.152,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,67.133.146.145,2016-11-03 12:43:54.803,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,24.231.150.208,2016-11-05 02:53:15.676,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,69.36.53.81,2016-11-05 13:56:27.752,FALSE
7102,71-89-141-2.static.trcy.mi.charter.com.,66.102.6.72,2016-11-05 14:06:15.386,FALSE
9402,71-11-29-24.dhcp.davl.vt.charter.com.,71.11.29.24,2016-11-01 12:51:29.417,FALSE
9402,71-11-29-24.dhcp.davl.vt.charter.com.,71.11.29.24,2016-11-01 12:51:29.720,FALSE
8073,,209.6.33.2,2016-10-31 17:51:38.942,FALSE
8073,,209.6.33.2,2016-10-31 17:51:38.952,FALSE
8073,,209.6.33.2,2016-10-31 18:55:12.423,FALSE
8073,,209.6.33.2,2016-11-01 12:51:45.899,FALSE
8073,,209.6.33.2,2016-11-01 12:51:46.164,FALSE
8073,,209.6.33.2,2016-11-01 12:52:02.196,FALSE
8073,,209.6.33.2,2016-11-01 12:52:41.371,FALSE
5259,COX-66-210-184-28-static.coxinet.net.,66.210.184.28,2016-10-31 14:51:15.727,FALSE
5259,COX-66-210-184-28-static.coxinet.net.,66.210.184.28,2016-10-31 16:00:01.179,FALSE
5259,COX-66-210-184-28-static.coxinet.net.,66.210.184.28,2016-11-01 12:51:25.451,FALSE
5259,COX-66-210-184-28-static.coxinet.net.,66.210.184.28,2016-11-01 12:52:30.120,FALSE
5259,COX-66-210-184-28-static.coxinet.net.,66.210.184.28,2016-11-01 12:52:31.134,FALSE
5259,COX-66-210-184-28-static.coxinet.net.,66.210.184.28,2016-11-01 12:57:21.183,FALSE
5259,COX-66-210-184-28-static.coxinet.net.,66.210.184.28,2016-11-01 13:10:08.258,FALSE
5259,COX-66-210-184-28-static.coxinet.net.,66.210.184.28,2016-11-01 15:27:30.917,FALSE
3800,,164.119.177.183,2016-10-31 14:58:05.543,FALSE
3800,,164.119.177.183,2016-10-31 14:58:05.543,FALSE
3800,,164.119.177.183,2016-11-01 12:53:38.910,FALSE
3800,,164.119.177.183,2016-11-01 12:53:38.910,FALSE
3800,,164.119.177.183,2016-11-03 16:57:50.829,FALSE
3800,,164.119.177.183,2016-11-03 16:57:51.052,FALSE
3018,68-188-229-98.static.bycy.mi.charter.com.,68.188.229.98,2016-10-31 13:24:31.119,FALSE
3018,68-188-229-98.static.bycy.mi.charter.com.,68.188.229.98,2016-10-31 13:24:32.130,FALSE
3018,68-188-229-98.static.bycy.mi.charter.com.,68.188.229.98,2016-10-31 13:37:42.594,FALSE
3018,68-188-229-98.static.bycy.mi.charter.com.,68.188.229.98,2016-10-31 13:37:43.624,FALSE
3018,68-188-229-98.static.bycy.mi.charter.com.,68.188.229.98,2016-10-31 13:58:08.107,FALSE
3018,68-188-229-98.static.bycy.mi.charter.com.,68.188.229.98,2016-10-31 13:58:40.171,FALSE
3018,68-188-229-98.static.bycy.mi.charter.com.,68.188.229.98,2016-10-31 13:58:40.296,FALSE
3018,68-188-229-98.static.bycy.mi.charter.com.,68.188.229.98,2016-10-31 13:59:44.030,FALSE
3018,68-188-229-98.static.bycy.mi.charter.com.,68.188.229.98,2016-11-01 12:53:43.204,FALSE
3018,68-188-229-98.static.bycy.mi.charter.com.,68.188.229.98,2016-11-01 14:13:40.068,FALSE
6229,,12.208.148.162,2016-11-01 12:57:48.962,FALSE
6229,,12.208.148.162,2016-11-01 12:57:49.968,FALSE
6229,,12.208.148.162,2016-11-01 12:59:30.411,FALSE
6229,,12.208.148.162,2016-11-01 12:59:31.420,FALSE
6229,,12.208.148.162,2016-11-03 18:54:04.887,FALSE
6229,,12.208.148.162,2016-11-03 18:54:05.870,FALSE
6229,,12.208.148.162,2016-11-03 18:54:07.513,FALSE
3772,google-proxy-66-102-8-198.google.com.,66.102.8.198,2016-11-01 13:00:52.861,TRUE
2389,,216.226.180.43,2016-11-01 13:03:08.975,FALSE
1830,google-proxy-66-102-6-72.google.com.,66.102.6.72,2016-11-01 13:04:30.293,TRUE
1830,google-proxy-66-102-6-72.google.com.,66.102.6.76,2016-11-01 13:39:57.492,TRUE
3143,68-187-224-162.static.oxfr.ma.charter.com.,68.187.224.162,2016-10-31 14:13:02.813,FALSE
3143,68-187-224-162.static.oxfr.ma.charter.com.,68.187.224.162,2016-11-01 13:04:39.345,FALSE
5044,wsip-174-67-105-2.ri.ri.cox.net.,174.67.105.2,2016-10-31 14:36:16.424,FALSE
5044,wsip-174-67-105-2.ri.ri.cox.net.,174.67.105.2,2016-10-31 14:36:19.893,FALSE
5044,wsip-174-67-105-2.ri.ri.cox.net.,174.67.105.2,2016-10-31 15:20:13.140,FALSE
5044,wsip-174-67-105-2.ri.ri.cox.net.,98.182.32.100,2016-11-01 08:07:32.857,FALSE
5044,wsip-174-67-105-2.ri.ri.cox.net.,174.67.105.2,2016-11-01 13:05:00.211,FALSE
7177,h210.166.48.24.cable.lgrn.cmaaccess.com.,24.48.166.210,2016-11-01 13:08:02.206,FALSE
7177,h210.166.48.24.cable.lgrn.cmaaccess.com.,24.48.166.210,2016-11-01 13:08:02.561,FALSE
6804,,12.8.84.253,2016-11-01 13:10:04.625,FALSE
415,,2602:306:bddc:7100:c148:98b0:cc9b:2780,2016-11-01 13:11:05.489,FALSE
8226,,216.226.180.45,2016-11-01 13:11:06.835,FALSE
1423,69-77-204-64.gwtc.net.,69.77.204.64,2016-11-01 13:11:21.436,FALSE
4817,google-proxy-66-249-88-20.google.com.,66.249.88.20,2016-10-31 15:17:11.362,TRUE
4817,google-proxy-66-249-88-20.google.com.,66.249.88.17,2016-11-01 13:11:23.845,TRUE
4817,google-proxy-66-249-88-20.google.com.,66.102.6.72,2016-11-04 02:23:42.073,TRUE
741,customer171-122-68.grm.net.,68.171.122.68,2016-10-31 15:10:27.754,FALSE
741,customer171-122-68.grm.net.,68.171.122.68,2016-10-31 15:12:14.557,FALSE
741,customer171-122-68.grm.net.,68.171.122.68,2016-10-31 15:13:27.621,FALSE
741,customer171-122-68.grm.net.,68.171.122.68,2016-10-31 15:13:27.487,FALSE
741,customer171-122-68.grm.net.,68.171.122.68,2016-11-01 13:11:29.932,FALSE
741,customer171-122-68.grm.net.,68.171.122.68,2016-11-01 20:38:42.765,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,108.202.197.73,2016-10-31 14:24:18.136,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,75.129.186.42,2016-10-31 14:39:59.776,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,75.129.186.42,2016-10-31 14:40:00.293,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,75.129.186.42,2016-10-31 14:42:24.294,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,75.129.186.42,2016-10-31 14:42:24.332,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,198.110.87.9,2016-10-31 14:44:23.997,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,24.180.123.52,2016-10-31 14:45:30.076,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,97.86.93.174,2016-10-31 14:46:15.876,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,198.110.87.9,2016-10-31 14:48:58.299,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,50.33.152.134,2016-10-31 14:51:05.929,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,97.86.81.53,2016-10-31 14:53:17.753,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,75.129.186.42,2016-10-31 14:55:05.403,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,75.129.186.42,2016-10-31 14:55:05.605,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,71.89.132.67,2016-10-31 14:58:56.045,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,71.89.132.67,2016-10-31 15:00:21.564,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,198.110.87.9,2016-10-31 15:03:10.693,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,50.197.103.29,2016-10-31 15:24:30.677,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,50.197.103.29,2016-10-31 15:24:58.078,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,50.197.103.29,2016-10-31 15:24:59.060,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,50.197.103.29,2016-10-31 15:24:59.355,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,50.197.103.29,2016-10-31 15:24:59.721,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,50.33.152.134,2016-10-31 15:32:20.492,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,97.86.81.53,2016-10-31 15:39:52.736,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,24.231.244.202,2016-10-31 15:47:29.506,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,75.129.186.85,2016-10-31 16:21:04.580,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,97.86.81.53,2016-10-31 16:27:19.637,FALSE
2737,adsl-108-202-197-73.dsl.klmzmi.sbcglobal.net.,69.87.134.66,2016-10-31 16:40:38.876,FALSE
